"gender","genderID","greek","homeTown","ethnicity","religion","religious","ACT","GPA","partyHr","drinks","sexPartners","relationships","firstKissAge","favLifePeriod","hoursCallParents","socialMedia","texts","goodOrWell","parentRelationship","workHr","tuition","career"
"Female","Female","No","Big City","Black","Christian",7,26,3,0,1,1,1,"17","College",7,"4",2,9,6,15,100,"Nervous"
"Female","Female","No","Big City","Hispanic","Other Religion",4,24,3.7,2,0,0,1,"13","High School",1,"1",2,3,8,15,0,"Nervous"
"Female","Female","No","Big City","Hispanic","Other Religion",4,22,3.5,5,6,0,0,"19","High School",5,"1",3,0,10,10,10,"Concrete plan"
"Male","Male","No","Big City Suburb","White","Christian",5,30,2.3,3,10,1,1,"17","College",1,"10 or more",4,0,10,15,70,"Concrete plan"
"Male","Male","Yes","Big City Suburb","White","Agnostic",2,32,2.3,20,45,12,1,"13","College",3,"1",4,5,4,0,60,"Nervous"
"Female","Female","No","Big City","Asian","Agnostic",0,30,3.8,2,0,0,0,"still waiting","middle school",2,"1",4,6,9,0,100,"No Idea"
"Male","Male","No","Medium City","Hispanic","Christian",7,24,2.6,8,15,7,3,"15","College",10,"3",5,6,10,0,90,"Nervous"
"Male","Male","No","Small Town","White","Agnostic",1,28,2,1,2,3,1,"14","High School",1,"0",1,6,6,0,30,"Some Idea"
"Male","Male","No","Big City Suburb","Mixed","Christian",6,29,4,10,5,0,0,"13","High School",4,"3",10,2,9,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","White","Atheist",10,29,4,2,3,1,1,"16","College",0,"8",3,0,2,0,100,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Hindu",7,26,3,6,5,0,0,"18","High School",1,"2",10,5,8,0,100,"Nervous"
"Female","Female","No","Small Town","White","Christian",5,29,4,0,0,0,1,"13","High School",5,"1",2,7,9,0,10,"Grad School"
"Female","Female","No","Big City","White","Christian",7,22,2.5,2,2,4,2,"15","College",7,"2",3,5,9,15,80,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Jewish",5,26,3.2,12,16,2,2,"15","College",2,"3",10,5,8,0,100,"Concrete plan"
"Female","Female","No","Medium City","White","Christian",2,24,3,0,0,0,1,"15","College",2,"2",4,10,6,15,20,"Grad School"
"Male","Male","No","Medium City","Asian","Christian",8,16,3.6,1,1,0,3,"17","College",2,"1",2,7,8,0,100,"Concrete plan"
"Female","Female","Yes","Big City Suburb","Hispanic","Christian",7,22,3.3,10,10,12,1,"13","College",7,"5",7,5,9,0,100,"Grad School"
"Male","Male","Yes","Medium City","White","Atheist",0,31,4,4,8,2,0,"13","High School",2,"1",5,5,8,0,100,"Grad School"
"Female","Female","No","Medium City","Hispanic","Other Religion",2,27,4,4,0,0,2,"14","College",1,"2",3,5,8,0,80,"Concrete plan"
"Female","Female","No","Small Town","White","Christian",8,23,3.9,0,0,0,1,"12","Kindergarten",3,"2",3,0,4,0,0,"Nervous"
"Female","Female","No","Big City Suburb","White","Jewish",7,26,4,10,8,0,1,"12","middle school",7,"5",11,5,6,0,90,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",7,30,4,10,6,0,0,"13","High School",3,"4",5,9,8,0,40,"Some Idea"
"Female","Female","No","Big City","Black","Christian",8,24,3.6,2,0,0,1,"18","High School",5,"1",6,7,8,0,10,"Some Idea"
"Male","Male","Yes","Big City Suburb","White","Atheist",0,30,4,6,3,1,3,"12","College",2,"2",4,7,8,0,50,"Grad School"
"Male","Male","No","Small Town","White","Christian",6,30,4,0,0,0,2,"13","High School",1,"2",10,6,9,0,0,"Nervous"
"Female","Female","No","Big City","White","Agnostic",4,25,3.7,3,0,1,4,"14","College",9,"4",6,5,8,0,70,"Concrete plan"
"Male","Male","Yes","Big City Suburb","White","Jewish",3,27,3.6,15,30,4,0,"17","College",2,"2",15,7,8,0,100,"Grad School"
"Female","Female","No","Medium City","Asian","Atheist",1,32,4,5,0,2,1,"16","High School",4,"4",7,4,9,0,100,"Some Idea"
"Female","Female","No","Medium City","Black","Christian",4,28,3.8,2,0,0,0,"14","High School",3,"5",5,4,7,0,100,"Nervous"
"Male","Male","No","Big City Suburb","White","Atheist",0,35,3.5,3,4,1,2,"14","High School",2,"0",3,3,10,0,90,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Christian",7,32,3.4,20,20,0,0,"15","College",3,"1",15,3,9,10,0,"Grad School"
"Female","Female","No","Big City","Asian","Atheist",0,28,3.6,2,0,0,0,"still waiting","High School",7,"1",6,8,7,0,100,"Nervous"
"Female","Other","No","Small Town","White","Agnostic",1,26,4,0,0,0,0,"still waiting","College",4,"4",5,6,10,0,100,"No Idea"
"Female","Female","No","Big City","Mixed","Atheist",0,26,3.6,5,5,2,0,"14","College",3,"3",2,6,5,10,0,"Grad School"
"Male","Male","No","Big City","Asian","Other Religion",8,28,3.7,4,2,0,1,"still waiting","College",3,"1",10,6,10,0,100,"Concrete plan"
"Female","Female","Yes","Small Town","Black","Christian",4,24,4,6,0,2,1,"16","Kindergarten",3,"1",4,5,5,25,50,"Grad School"
"Male","Male","No","Medium City","White","Christian",7,22,3.4,0,1,3,1,"15","College",0,"2",3,8,2,25,0,"Nervous"
"Male","Male","Yes","Big City","Hispanic","Agnostic",1,24,2.1,8,8,0,1,"16","College",7,"3",4,2,8,0,0,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Atheist",0,33,3,2,14,1,1,"18","lower grades",5,"5",2,5,9,10,50,"Nervous"
"Female","Female","No","Big City","Asian","Muslim",10,27,2.9,0,0,0,0,"still waiting","High School",18,"1",4,10,10,10,0,"Nervous"
"Female","Female","No","Big City Suburb","White","Agnostic",0,32,2.6,0,0,1,2,"13","College",1,"2",4,2,10,0,100,"Nervous"
"Female","Female","No","Medium City","White","Christian",6,30,3.8,7,3,0,0,"13","College",4,"1",5,3,10,0,90,"Nervous"
"Male","Male","No","Medium City","Asian","Atheist",0,28,3.4,2,1,0,0,"still waiting","College",2,"3",2,5,10,0,100,"Some Idea"
"Male","Male","No","Big City","White","Atheist",0,30,3.5,15,25,2,3,"14","High School",5,"3",4,7,9,0,10,"Grad School"
"Female","Female","No","Medium City","White","Agnostic",0,33,3.5,5,6,8,2,"15","College",7,"2",2,2,9,15,80,"Grad School"
"Female","Female","No","Big City","Asian","Hindu",8,31,4,0,0,0,0,"still waiting","High School",6,"2",7,2,10,0,80,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Christian",9,29,3.5,6,6,0,1,"14","College",6,"2",5,0,10,10,100,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Agnostic",5,35,4,4,3,0,0,"still waiting","lower grades",2,"3",5,8,4,0,0,"Nervous"
"Male","Male","No","Big City","Asian","Agnostic",0,32,3.1,5,5,10,4,"18","College",2,"5",15,7,7,40,100,"Grad School"
"Female","Female","No","Big City Suburb","Hispanic","Christian",7,32,4,0,0,0,0,"still waiting","High School",2,"4",3,6,8,0,0,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Agnostic",0,30,3.9,14,0,0,0,"still waiting","College",0,"6",20,7,3,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Agnostic",0,29,4,0,0,0,0,"still waiting","College",4,"1",6,0,5,0,100,"Grad School"
"Female","Female","No","Big City","Asian","Agnostic",0,29,3.7,0,0,0,0,"still waiting","lower grades",5,"3",2,10,10,0,100,"Some Idea"
"Female","Female","No","Small Town","White","Christian",7,25,4,0,0,1,1,"15","lower grades",1,"3",3,3,5,10,60,"Grad School"
"Male","Male","No","Small Town","White","Christian",8,28,4,15,30,6,2,"11","High School",2,"1",10,5,9,0,0,"Grad School"
"Female","Female","Yes","Big City","Asian","Christian",5,21,1.9,4,5,6,3,"14","College",3,"10 or more",7,9,8,30,90,"Grad School"
"Male","Male","No","Big City Suburb","Asian","Agnostic",0,34,3.7,6,4,0,0,"6","lower grades",1,"0",8,5,8,25,100,"Grad School"
"Male","Male","No","Big City","Asian","Agnostic",1,25,2.2,0,0,1,1,"17","College",2,"5",2,7,8,0,60,"Nervous"
"Male","Male","No","Big City Suburb","Black","Agnostic",4,20,3.3,3,7,3,0,"18","College",7,"6",3,6,10,10,0,"Concrete plan"
"Female","Female","Yes","Big City Suburb","White","Jewish",2,28,3.3,16,16,1,0,"15","College",12,"6",4,8,8,0,60,"Nervous"
"Female","Female","Yes","Medium City","White","Christian",8,25,3.7,4,4,0,0,"still waiting","College",5,"3",5,6,8,10,90,"Some Idea"
"Male","Male","No","Big City","Black","Christian",5,24,4,6,0,6,0,"10","High School",50,"10 or more",40,10,10,0,0,"Concrete plan"
"Male","Male","No","Big City Suburb","White","Agnostic",2,25,3.7,0,0,0,0,"still waiting","lower grades",3,"2",3,7,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",9,29,4,1,0,0,2,"15","High School",4,"2",6,2,7,0,100,"Nervous"
"Female","Female","No","Small Town","White","Christian",8,29,4,0,0,0,0,"18","lower grades",3,"1",4,4,8,0,10,"No Idea"
"Male","Male","No","Medium City","Asian","Christian",4,25,3.2,1,1,2,2,"20","High School",4,"1",8,5,6,0,100,"Concrete plan"
"Female","Female","No","Medium City","Asian","Christian",10,26,3.7,0,1,0,1,"17","High School",2,"5",3,4,10,0,0,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Jewish",7,30,3.8,8,4,4,2,"13","College",2,"2",6,5,8,10,90,"Nervous"
"Male","Male","No","Medium City","Asian","Hindu",8,30,4,0,0,1,1,"15","High School",7,"1",3,2,9,0,100,"Concrete plan"
"Female","Female","No","Big City Suburb","Black","Christian",5,20,2.6,5,1,0,0,"still waiting","College",2,"1",4,5,5,0,0,"Grad School"
"Male","Male","Yes","Big City","White","Christian",7,29,3.1,12,20,4,1,"14","College",7,"3",10,8,5,10,100,"Grad School"
"Female","Female","No","Big City Suburb","Mixed","Christian",8,24,4,5,0,0,0,"still waiting","College",5,"3",10,5,4,50,50,"Grad School"
"Female","Female","No","Big City Suburb","White","Jewish",9,29,3.8,15,10,5,1,"13","College",20,"4",20,3,4,0,100,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Christian",5,28,2.9,3,6,7,3,"13","High School",0,"5",1,7,8,0,80,"Nervous"
"Female","Female","No","Big City","Asian","Agnostic",0,24,3.7,0,0,1,2,"14","lower grades",1,"1",1,6,6,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",2,24,3,5,0,0,0,"11","College",5,"1",4,5,9,0,80,"Grad School"
"Female","Female","Yes","Big City Suburb","Black","Agnostic",4,27,3.4,9,5,2,1,"14","College",5,"2",12,0,9,5,100,"Concrete plan"
"Female","Female","Yes","Medium City","Asian","Atheist",5,28,3.9,3,1,0,1,"still waiting","College",4,"2",5,6,10,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",8,27,3.3,6,10,3,2,"13","College",1,"2",4,4,9,0,50,"Some Idea"
"Female","Female","No","Medium City","White","Agnostic",2,27,4,6,6,1,1,"14","lower grades",3,"1",3,1,9,15,40,"Grad School"
"Male","Male","Yes","Big City Suburb","Mixed","Jewish",3,21,2.8,7,2,3,2,"12","College",4,"1",2,5,8,0,100,"Nervous"
"Female","Female","No","Big City","Black","Christian",8,25,3.4,9,4,2,1,"13","High School",5,"6",4,3,8,0,100,"Nervous"
"Female","Female","No","Medium City","White","Christian",1,26,3.1,10,20,25,0,"16","College",50,"3",10,1,8,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",6,28,3.2,6,10,1,1,"16","College",6,"2",5,4,8,5,90,"Concrete plan"
"Female","Female","No","Big City","Asian","Other Religion",5,31,4,1,0,0,0,"20","High School",3,"8",3,8,10,0,100,"Nervous"
"Female","Female","No","Medium City","White","Christian",8,30,3.5,4,1,0,0,"16","College",4,"1",8,5,10,0,90,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Christian",5,29,3.1,28,30,1,1,"17","College",1,"2",4,3,6,15,40,"No Idea"
"Male","Male","No","Medium City","White","Christian",4,31,1.3,2,3,4,1,"18","lower grades",1,"1",3,6,9,0,0,"Nervous"
"Female","Female","Yes","Small Town","White","Christian",8,31,2.9,10,10,7,2,"14","College",3,"2",8,4,9,15,20,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",0,31,3.9,3,0,0,0,"18","College",5,"1",8,7,8,0,100,"Concrete plan"
"Male","Male","No","Big City Suburb","Mixed","Christian",0,32,2.4,0,0,0,0,"still waiting","Kindergarten",4,"5",3,5,5,0,50,"Some Idea"
"Female","Female","No","Big City Suburb","Asian","Christian",8,32,4,0,0,0,0,"still waiting","middle school",3,"2",3,5,10,0,80,"Grad School"
"Female","Female","No","Big City","Asian","Agnostic",1,31,3.3,11,18,0,1,"15","High School",14,"6",7,4,9,0,100,"Grad School"
"Male","Male","No","Medium City","White","Christian",1,26,2.5,6,15,1,1,"13","College",2,"1",5,5,8,0,0,"Concrete plan"
"Male","Male","No","Big City","Asian","Other Religion",5,31,3.2,3,3,10,4,"14","High School",10,"3",5,0,8,0,100,"Concrete plan"
"Female","Female","No","Medium City","White","Muslim",5,26,4,3,10,3,1,"15","College",5,"1",4,6,8,0,80,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Jewish",5,26,3.5,5,20,6,2,"15","College",4,"5",5,5,9,0,100,"Some Idea"
"Female","Female","No","Big City","Asian","Atheist",0,28,4,2,1,0,0,"13","College",4,"2",4,9,5,0,0,"Nervous"
"Male","Male","Yes","Medium City","White","Christian",8,29,3.1,18,20,2,1,"13","High School",3,"5",5,5,10,10,100,"Nervous"
"Male","Male","No","Big City","Asian","Buddhist",6,15,3.3,5,2,0,1,"16","lower grades",0,"2",2,5,6,0,100,"Concrete plan"
"Male","Male","No","Big City Suburb","White","Christian",3,23,2,6,10,7,0,"17","College",1,"2",3,5,5,20,80,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Christian",5,29,3.4,13,16,1,1,"17","High School",1,"2",10,5,7,0,50,"Nervous"
"Male","Male","No","Small Town","White","Other Religion",4,35,4,6,10,1,2,"13","Kindergarten",6,"5",8,5,8,10,100,"Nervous"
"Female","Female","No","Small Town","White","Christian",3,26,3.8,12,12,1,2,"13","High School",7,"5",5,6,10,20,70,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Agnostic",1,28,4,0,0,1,2,"16","College",1,"2",5,5,7,0,100,"Nervous"
"Female","Female","No","Big City","Hispanic","Christian",9,25,3,6,10,5,2,"14","College",7,"2",5,0,5,0,100,"Nervous"
"Female","Female","No","Big City","Asian","Christian",7,31,4,0,0,0,1,"16","Kindergarten",0,"1",5,5,9,5,100,"Some Idea"
"Male","Male","No","Big City","Asian","Christian",7,27,2.4,3,2,0,0,"still waiting","College",4,"2",7,7,8,10,50,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Christian",5,30,4,50,50,50,0,"18","College",7,"4",5,10,10,10,100,"Grad School"
"Female","Female","No","Big City","Asian","Atheist",2,27,4,0,0,1,1,"12","High School",2,"2",1,9,9,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",4,31,3.9,2,1,0,0,"still waiting","Kindergarten",3,"1",2,5,6,0,100,"Some Idea"
"Female","Female","No","Small Town","White","Christian",8,22,4,0,0,0,2,"15","High School",5,"3",3,10,10,0,50,"Grad School"
"Male","Male","No","Big City","Other","Christian",2,27,3.5,20,5,1,2,"12","College",3,"1",10,1,2,15,30,"Some Idea"
"Female","Female","No","Big City","Black","Christian",2,29,3.9,3,4,0,0,"still waiting","High School",3,"4",3,3,7,0,40,"Nervous"
"Female","Female","Yes","Big City Suburb","White","Atheist",0,27,2.9,2,1,2,2,"15","College",3,"3",3,3,9,10,50,"Grad School"
"Male","Male","No","Medium City","Asian","Muslim",4,23,3.8,3,1,0,0,"still waiting","College",0,"1",4,5,8,0,100,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",0,30,3.5,3,0,0,0,"still waiting","middle school",5,"3",2,7,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Agnostic",0,27,3.5,0,0,1,1,"15","High School",3,"4",4,5,6,0,100,"Grad School"
"Female","Female","No","Small Town","Asian","Christian",8,24,3.2,5,2,4,1,"16","High School",7,"8",4,10,8,0,100,"Nervous"
"Female","Female","No","Medium City","Other","Muslim",7,28,3.6,7,0,3,1,"12","lower grades",15,"1",4,0,6,10,100,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Jewish",5,27,3.6,5,8,4,1,"18","College",2,"1",10,5,6,0,0,"Nervous"
"Female","Female","No","Big City Suburb","Hispanic","Christian",7,23,3.4,2,0,0,0,"13","College",2,"4",3,3,7,10,30,"Nervous"
"Male","Male","No","Medium City","White","Atheist",0,27,3.3,0,2,50,2,"18","lower grades",3,"3",3,2,5,0,30,"Nervous"
"Female","Female","No","Small Town","White","Christian",7,26,3.6,3,3,1,1,"15","College",2,"2",6,3,10,10,10,"Nervous"
"Female","Female","No","Small Town","White","Christian",7,26,3.4,3,1,1,1,"16","High School",4,"1",4,5,7,0,50,"Some Idea"
"Female","Female","No","Medium City","Asian","Other Religion",0,28,3.8,1,0,0,1,"17","middle school",3,"2",1,5,5,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",9,29,3.6,6,0,0,1,"14","High School",1,"1",10,5,10,0,100,"Nervous"
"Female","Female","No","Medium City","Asian","Agnostic",0,26,1,1,0,0,0,"still waiting","lower grades",2,"3",10,3,5,5,70,"Some Idea"
"Male","Male","Yes","Big City Suburb","White","Atheist",0,28,2.5,10,15,1,1,"15","College",3,"2",10,7,8,0,90,"Nervous"
"Male","Male","No","Big City Suburb","White","Atheist",1,31,3.5,10,6,5,1,"15","College",1,"1",4,0,7,5,70,"Some Idea"
"Male","Male","Yes","Medium City","White","Agnostic",1,28,3.4,3,6,2,1,"14","College",1,"4",5,8,9,5,100,"Nervous"
"Female","Female","No","Small Town","Asian","Buddhist",2,29,3.5,3,3,5,4,"20","College",1,"3",3,3,5,5,100,"Concrete plan"
"Female","Female","No","Small Town","White","Agnostic",0,31,3.9,0,0,0,0,"15","College",4,"0",2,4,3,20,80,"Concrete plan"
"Male","Male","Yes","Big City Suburb","White","Christian",5,30,3.4,16,20,3,3,"13","High School",5,"1",11,7,8,0,70,"Grad School"
"Male","Male","No","Small Town","Other","Christian",5,23,2.2,20,50,2,0,"16","College",0,"2",2,1,1,20,0,"No Idea"
"Female","Female","Yes","Big City Suburb","Other","Christian",4,30,4,6,8,2,2,"15","High School",4,"3",3,5,5,10,70,"Grad School"
"Male","Male","Yes","Big City Suburb","Asian","Other Religion",3,28,3.2,3,10,2,1,"16","College",4,"2",5,10,4,20,90,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",4,26,3,4,15,12,0,"14","College",7,"3",5,8,8,10,0,"Concrete plan"
"Male","Male","No","Small Town","White","Christian",8,31,4,5,0,0,1,"14","High School",2,"1",10,5,9,0,30,"Grad School"
"Female","Female","No","Medium City","White","Atheist",2,28,4,0,0,2,2,"15","College",1,"0",3,3,9,0,0,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",3,28,3.6,3,2,1,1,"18","High School",1,"4",3,8,7,0,100,"Some Idea"
"Male","Male","Yes","Big City Suburb","White","Atheist",1,31,3.3,11,22,14,1,"13","College",2,"3",10,2,9,25,10,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Christian",7,29,3.5,0,0,0,1,"17","College",1,"3",3,5,9,20,0,"Grad School"
"Female","Female","No","Big City Suburb","White","Agnostic",2,24,2.8,6,4,2,1,"14","College",3,"4",2,5,9,40,0,"Nervous"
"Male","Male","No","Medium City","White","Christian",8,22,3.4,2,2,0,3,"13","College",1,"5",10,10,10,0,0,"Some Idea"
"Female","Female","No","Big City Suburb","White","Christian",4,25,4,7,0,1,0,"15","College",6,"2",4,8,9,0,100,"Nervous"
"Female","Female","Yes","Medium City","White","Christian",7,33,3.2,16,31,8,3,"12","College",2,"4",16,8,10,0,100,"Concrete plan"
"Male","Male","No","Big City","White","Christian",5,27,3.5,3,4,7,2,"13","College",2,"6",3,0,7,20,0,"Grad School"
"Female","Female","No","Medium City","White","Christian",3,27,3,10,5,10,2,"14","middle school",10,"2",4,10,8,0,100,"Concrete plan"
"Male","Male","No","Big City","Asian","Atheist",0,27,2.7,2,1,1,2,"17","High School",1,"2",3,5,9,0,100,"Grad School"
"Female","Female","No","Medium City","White","Christian",3,30,3.9,4,6,8,2,"15","College",9,"5",5,5,10,20,100,"Grad School"
"Male","Male","No","Big City","Hispanic","Other Religion",7,30,3,10,7,3,2,"13","College",3,"4",4,5,8,0,10,"Nervous"
"Male","Male","Yes","Medium City","Mixed","Agnostic",3,31,2.9,15,25,2,1,"17","College",0,"1",2,6,8,0,50,"Some Idea"
"Female","Female","No","Big City Suburb","White","Jewish",7,26,4,4,16,4,2,"13","middle school",4,"4",5,9,9,0,50,"Grad School"
"Male","Male","No","Big City Suburb","Asian","Hindu",7,32,3.8,6,0,0,2,"17","middle school",7,"8",5,7,9,0,100,"Nervous"
"Male","Male","No","Small Town","White","Christian",5,22,3.4,10,15,5,3,"15","College",1,"2",7,7,9,10,0,"Nervous"
"Female","Female","No","Big City","Asian","Agnostic",4,29,3.9,0,0,0,0,"still waiting","Kindergarten",3,"6",4,3,7,0,70,"Grad School"
"Female","Female","No","Medium City","Asian","Christian",6,31,4,10,10,1,1,"15","High School",15,"10 or more",12,4,10,0,100,"Nervous"
"Female","Female","Yes","Small Town","White","Christian",4,12,3.5,0,1,15,3,"16","College",4,"1",3,5,10,45,0,"No Idea"
"Female","Female","No","Big City","Asian","Agnostic",0,29,4,0,0,0,0,"still waiting","middle school",3,"1",3,10,10,0,100,"Concrete plan"
"Female","Female","No","Big City","Hispanic","Atheist",0,27,3,5,8,15,1,"14","College",1,"5",1,0,7,0,0,"Nervous"
"Male","Male","No","Big City Suburb","Hispanic","Christian",5,20,2.1,12,10,15,1,"5","College",1,"3",4,5,6,35,0,"Some Idea"
"Female","Female","No","Medium City","Asian","Agnostic",0,34,3.1,8,5,0,0,"15","College",7,"2",10,5,6,0,100,"Nervous"
"Female","Female","No","Medium City","White","Atheist",0,31,3.2,1,0,1,1,"10","College",0,"3",2,3,8,0,60,"Grad School"
"Female","Other","Yes","Big City","Hispanic","Buddhist",1,23,2.5,2,8,4,2,"4","College",1,"1",2,5,5,20,50,"Some Idea"
"Female","Female","Yes","Big City Suburb","Asian","Christian",6,29,3.3,2,0,1,1,"18","College",1,"3",5,4,6,0,10,"Nervous"
"Female","Female","No","Medium City","White","Christian",7,26,4,6,4,4,3,"14","College",15,"1",8,8,10,0,0,"Nervous"
"Male","Male","Yes","Medium City","White","Agnostic",0,35,1.5,10,30,13,2,"16","College",1,"3",3,6,6,0,0,"Grad School"
"Female","Female","No","Medium City","Asian","Atheist",0,31,2.2,0,0,1,1,"20","College",2,"4",2,2,7,10,0,"Grad School"
"Female","Female","Yes","Big City","White","Agnostic",0,32,3.6,6,4,1,1,"13","High School",7,"1",4,5,9,10,100,"Grad School"
"Male","Male","No","Small Town","White","Buddhist",7,30,4,0,0,0,0,"still waiting","middle school",0,"1",6,0,8,5,50,"Grad School"
"Female","Female","Yes","Small Town","White","Christian",8,32,4,4,0,0,2,"14","College",1,"3",5,4,10,0,100,"Concrete plan"
"Male","Male","No","Big City","Asian","Atheist",1,35,4,0,1,15,3,"17","High School",5,"2",5,5,9,0,100,"Grad School"
"Female","Female","No","Medium City","Hispanic","Atheist",0,22,2.9,4,2,3,3,"10","College",20,"2",10,5,10,10,100,"Concrete plan"
"Female","Female","Yes","Medium City","White","Christian",6,27,3,5,5,0,0,"15","College",50,"2",9,0,10,15,80,"Concrete plan"
"Female","Female","Yes","Big City Suburb","White","Christian",7,26,3.1,5,7,3,1,"14","College",10,"4",6,0,10,0,10,"Concrete plan"
"Male","Male","Yes","Medium City","Asian","Christian",4,32,4,24,10,3,1,"13","College",3,"2",20,9,7,0,40,"Grad School"
"Female","Female","No","Medium City","White","Christian",7,26,3.7,8,15,0,2,"14","High School",2,"6",5,7,9,0,80,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",1,22,3.4,0,0,0,2,"13","lower grades",3,"0",3,0,5,0,10,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Jewish",2,28,3,10,20,2,1,"16","College",3,"1",8,7,8,0,50,"Some Idea"
"Male","Male","No","Big City Suburb","Asian","Hindu",5,30,4,20,30,5,0,"16","High School",10,"2",12,8,10,10,90,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Jewish",0,26,3.1,0,0,1,1,"16","College",5,"10 or more",5,3,7,0,100,"Nervous"
"Female","Female","No","Big City","Black","Christian",3,21,3,2,2,5,2,"16","College",10,"1",5,10,10,0,10,"Nervous"
"Female","Female","No","Small Town","White","Agnostic",1,30,3.8,0,0,0,0,"still waiting","middle school",4,"0",6,5,2,0,10,"Some Idea"
"Female","Female","Yes","Big City Suburb","White","Christian",5,30,2.9,0,1,0,0,"18","middle school",3,"1",2,4,9,0,50,"Some Idea"
"Female","Female","No","Small Town","Mixed","Atheist",0,28,3.5,0,0,1,1,"14","College",1,"4",4,0,10,5,0,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Buddhist",4,29,3.6,1,0,1,1,"18","College",4,"3",1,6,6,10,50,"Other"
"Female","Female","No","Medium City","White","Christian",7,28,4,0,0,0,3,"15","High School",3,"2",6,3,9,15,60,"Nervous"
"Male","Male","No","Small Town","Mixed","Christian",3,23,3,1,0,0,0,"18","High School",3,"3",2,0,9,0,40,"Grad School"
"Female","Female","No","Small Town","White","Christian",6,27,2.3,3,2,33,2,"15","College",8,"6",6,5,9,20,100,"Nervous"
"Female","Female","No","Big City Suburb","Black","Christian",9,27,2.3,8,5,5,3,"14","Kindergarten",10,"3",2,5,10,0,10,"Grad School"
"Female","Female","Yes","Big City","White","Agnostic",0,26,3.2,15,20,2,0,"13","College",4,"3",6,7,7,0,0,"Grad School"
"Female","Female","No","Big City","Black","Christian",3,23,4,6,5,1,1,"15","College",7,"3",2,5,8,0,100,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Jewish",5,27,4,10,10,0,1,"17","High School",7,"1",4,4,9,0,100,"Grad School"
"Female","Female","No","Big City","Black","Christian",7,24,2.6,3,1,1,1,"16","College",0,"5",3,7,1,10,0,"Nervous"
"Female","Female","No","Big City Suburb","Hispanic","Other Religion",5,27,2.6,5,3,0,0,"16","College",7,"2",4,5,8,15,10,"Nervous"
"Female","Female","No","Medium City","White","Christian",9,30,3.2,5,8,9,3,"13","High School",21,"2",10,4,8,0,100,"Grad School"
"Female","Female","No","Big City","Asian","Other Religion",0,29,3.7,1,1,1,2,"17","middle school",3,"3",6,10,10,5,100,"Nervous"
"Female","Female","Yes","Big City Suburb","Hispanic","Agnostic",1,26,3.4,25,15,1,1,"12","College",7,"4",5,3,10,0,100,"Concrete plan"
"Female","Female","No","Big City Suburb","Asian","Agnostic",2,26,3.7,0,0,1,2,"17","High School",0,"2",3,3,5,10,100,"Some Idea"
"Male","Male","No","Big City","Asian","Agnostic",1,29,3.8,2,0,1,1,"16","College",1,"2",6,3,7,0,100,"Some Idea"
"Female","Female","No","Big City","Asian","Buddhist",7,26,3,0,0,0,0,"still waiting","High School",7,"2",10,2,8,0,100,"Some Idea"
"Male","Male","No","Big City","White","Agnostic",1,29,2.9,6,20,4,4,"14","College",3,"2",3,7,8,15,50,"Nervous"
"Male","Male","Yes","Big City Suburb","Hispanic","Christian",1,24,4,15,20,2,1,"15","High School",10,"4",5,7,9,25,100,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Christian",8,30,4,0,0,0,8,"15","middle school",2,"4",6,5,9,0,100,"Concrete plan"
"Male","Male","No","Big City","Asian","Buddhist",2,25,3.3,0,0,0,1,"17","College",2,"10 or more",3,4,9,0,30,"Grad School"
